Bandit,Reward,Algorithm
19165,True,Epsilon-Greedy
19166,False,Epsilon-Greedy
19167,True,Epsilon-Greedy
19168,False,Epsilon-Greedy
19169,True,Epsilon-Greedy
19170,True,Epsilon-Greedy
19171,False,Epsilon-Greedy
19172,True,Epsilon-Greedy
19173,True,Epsilon-Greedy
19174,True,Epsilon-Greedy
19175,True,Epsilon-Greedy
19176,True,Epsilon-Greedy
19177,True,Epsilon-Greedy
19178,True,Epsilon-Greedy
19179,True,Epsilon-Greedy
19180,True,Epsilon-Greedy
19181,True,Epsilon-Greedy
19182,False,Epsilon-Greedy
19183,False,Epsilon-Greedy
19184,True,Epsilon-Greedy
19185,True,Epsilon-Greedy
19186,True,Epsilon-Greedy
19187,True,Epsilon-Greedy
19188,True,Epsilon-Greedy
19189,True,Epsilon-Greedy
19190,False,Epsilon-Greedy
19191,True,Epsilon-Greedy
19192,False,Epsilon-Greedy
19193,True,Epsilon-Greedy
19194,True,Epsilon-Greedy
19195,True,Epsilon-Greedy
19196,True,Epsilon-Greedy
19197,True,Epsilon-Greedy
19198,True,Epsilon-Greedy
19199,True,Epsilon-Greedy
19200,True,Epsilon-Greedy
19201,True,Epsilon-Greedy
19202,True,Epsilon-Greedy
19203,True,Epsilon-Greedy
19204,True,Epsilon-Greedy
19205,True,Epsilon-Greedy
19206,True,Epsilon-Greedy
19207,True,Epsilon-Greedy
19208,True,Epsilon-Greedy
19209,True,Epsilon-Greedy
19210,True,Epsilon-Greedy
19211,True,Epsilon-Greedy
19212,True,Epsilon-Greedy
19213,True,Epsilon-Greedy
19214,False,Epsilon-Greedy
19215,True,Epsilon-Greedy
19216,True,Epsilon-Greedy
19217,False,Epsilon-Greedy
19218,True,Epsilon-Greedy
19219,True,Epsilon-Greedy
19220,True,Epsilon-Greedy
19221,True,Epsilon-Greedy
19222,True,Epsilon-Greedy
19223,True,Epsilon-Greedy
19224,True,Epsilon-Greedy
19225,True,Epsilon-Greedy
19226,True,Epsilon-Greedy
19227,True,Epsilon-Greedy
19228,True,Epsilon-Greedy
19229,True,Epsilon-Greedy
19230,True,Epsilon-Greedy
19231,True,Epsilon-Greedy
19232,True,Epsilon-Greedy
19233,True,Epsilon-Greedy
19234,True,Epsilon-Greedy
19235,True,Epsilon-Greedy
19236,True,Epsilon-Greedy
19237,True,Epsilon-Greedy
19238,True,Epsilon-Greedy
19239,True,Epsilon-Greedy
19240,True,Epsilon-Greedy
19241,True,Epsilon-Greedy
19242,True,Epsilon-Greedy
19243,True,Epsilon-Greedy
19244,True,Epsilon-Greedy
19245,False,Epsilon-Greedy
19246,True,Epsilon-Greedy
19247,True,Epsilon-Greedy
19248,True,Epsilon-Greedy
19249,True,Epsilon-Greedy
19250,True,Epsilon-Greedy
19251,True,Epsilon-Greedy
19252,False,Epsilon-Greedy
19253,True,Epsilon-Greedy
19254,True,Epsilon-Greedy
19255,True,Epsilon-Greedy
19256,True,Epsilon-Greedy
19257,True,Epsilon-Greedy
19258,True,Epsilon-Greedy
19259,True,Epsilon-Greedy
19260,True,Epsilon-Greedy
19261,True,Epsilon-Greedy
19262,True,Epsilon-Greedy
19263,False,Epsilon-Greedy
19264,True,Epsilon-Greedy
19265,True,Epsilon-Greedy
19266,True,Epsilon-Greedy
19267,True,Epsilon-Greedy
19268,True,Epsilon-Greedy
19269,True,Epsilon-Greedy
19270,True,Epsilon-Greedy
19271,True,Epsilon-Greedy
19272,True,Epsilon-Greedy
19273,True,Epsilon-Greedy
19274,True,Epsilon-Greedy
19275,True,Epsilon-Greedy
19276,True,Epsilon-Greedy
19277,True,Epsilon-Greedy
19278,True,Epsilon-Greedy
19279,True,Epsilon-Greedy
19280,True,Epsilon-Greedy
19281,True,Epsilon-Greedy
19282,True,Epsilon-Greedy
19283,True,Epsilon-Greedy
19284,True,Epsilon-Greedy
19285,True,Epsilon-Greedy
19286,True,Epsilon-Greedy
19287,True,Epsilon-Greedy
19288,True,Epsilon-Greedy
19289,True,Epsilon-Greedy
19290,True,Epsilon-Greedy
19291,True,Epsilon-Greedy
19292,False,Epsilon-Greedy
19293,True,Epsilon-Greedy
19294,False,Epsilon-Greedy
19295,False,Epsilon-Greedy
19296,True,Epsilon-Greedy
19297,True,Epsilon-Greedy
19298,True,Epsilon-Greedy
19299,True,Epsilon-Greedy
19300,True,Epsilon-Greedy
19301,False,Epsilon-Greedy
19302,True,Epsilon-Greedy
19303,True,Epsilon-Greedy
19304,True,Epsilon-Greedy
19305,True,Epsilon-Greedy
19306,True,Epsilon-Greedy
19307,False,Epsilon-Greedy
19308,False,Epsilon-Greedy
19309,True,Epsilon-Greedy
19310,True,Epsilon-Greedy
19311,True,Epsilon-Greedy
19312,True,Epsilon-Greedy
19313,True,Epsilon-Greedy
19314,True,Epsilon-Greedy
19315,True,Epsilon-Greedy
19316,True,Epsilon-Greedy
19317,True,Epsilon-Greedy
19318,True,Epsilon-Greedy
19319,True,Epsilon-Greedy
19320,True,Epsilon-Greedy
19321,True,Epsilon-Greedy
19322,False,Epsilon-Greedy
19323,True,Epsilon-Greedy
19324,True,Epsilon-Greedy
19325,False,Epsilon-Greedy
19326,True,Epsilon-Greedy
19327,True,Epsilon-Greedy
19328,True,Epsilon-Greedy
19329,True,Epsilon-Greedy
19330,True,Epsilon-Greedy
19331,True,Epsilon-Greedy
19332,True,Epsilon-Greedy
19333,True,Epsilon-Greedy
19334,True,Epsilon-Greedy
19335,False,Epsilon-Greedy
19336,True,Epsilon-Greedy
19337,True,Epsilon-Greedy
19338,True,Epsilon-Greedy
19339,True,Epsilon-Greedy
19340,True,Epsilon-Greedy
19341,True,Epsilon-Greedy
19342,True,Epsilon-Greedy
19343,False,Epsilon-Greedy
19344,True,Epsilon-Greedy
19345,True,Epsilon-Greedy
19346,True,Epsilon-Greedy
19347,True,Epsilon-Greedy
19348,True,Epsilon-Greedy
19349,True,Epsilon-Greedy
19350,False,Epsilon-Greedy
19351,False,Epsilon-Greedy
19352,True,Epsilon-Greedy
19353,False,Epsilon-Greedy
19354,True,Epsilon-Greedy
19355,True,Epsilon-Greedy
19356,False,Epsilon-Greedy
19357,True,Epsilon-Greedy
19358,True,Epsilon-Greedy
19359,True,Epsilon-Greedy
19360,True,Epsilon-Greedy
19361,True,Epsilon-Greedy
19362,True,Epsilon-Greedy
19363,True,Epsilon-Greedy
19364,True,Epsilon-Greedy
19365,True,Epsilon-Greedy
19366,True,Epsilon-Greedy
19367,True,Epsilon-Greedy
19368,True,Epsilon-Greedy
19369,True,Epsilon-Greedy
19370,True,Epsilon-Greedy
19371,True,Epsilon-Greedy
19372,True,Epsilon-Greedy
19373,True,Epsilon-Greedy
19374,True,Epsilon-Greedy
19375,True,Epsilon-Greedy
19376,True,Epsilon-Greedy
19377,True,Epsilon-Greedy
19378,True,Epsilon-Greedy
19379,True,Epsilon-Greedy
19380,False,Epsilon-Greedy
19381,True,Epsilon-Greedy
19382,True,Epsilon-Greedy
19383,True,Epsilon-Greedy
19384,True,Epsilon-Greedy
19385,True,Epsilon-Greedy
19386,False,Epsilon-Greedy
19387,True,Epsilon-Greedy
19388,True,Epsilon-Greedy
19389,False,Epsilon-Greedy
19390,True,Epsilon-Greedy
19391,False,Epsilon-Greedy
19392,True,Epsilon-Greedy
19393,True,Epsilon-Greedy
19394,True,Epsilon-Greedy
19395,True,Epsilon-Greedy
19396,True,Epsilon-Greedy
19397,False,Epsilon-Greedy
19398,True,Epsilon-Greedy
19399,True,Epsilon-Greedy
19400,True,Epsilon-Greedy
19401,False,Epsilon-Greedy
19402,False,Epsilon-Greedy
19403,True,Epsilon-Greedy
19404,True,Epsilon-Greedy
19405,True,Epsilon-Greedy
19406,True,Epsilon-Greedy
19407,True,Epsilon-Greedy
19408,True,Epsilon-Greedy
19409,True,Epsilon-Greedy
19410,False,Epsilon-Greedy
19411,True,Epsilon-Greedy
19412,True,Epsilon-Greedy
19413,True,Epsilon-Greedy
19414,True,Epsilon-Greedy
19415,True,Epsilon-Greedy
19416,True,Epsilon-Greedy
19417,True,Epsilon-Greedy
19418,True,Epsilon-Greedy
19419,True,Epsilon-Greedy
19420,True,Epsilon-Greedy
19421,True,Epsilon-Greedy
19422,True,Epsilon-Greedy
19423,True,Epsilon-Greedy
19424,False,Epsilon-Greedy
19425,False,Epsilon-Greedy
19426,True,Epsilon-Greedy
19427,True,Epsilon-Greedy
19428,True,Epsilon-Greedy
19429,True,Epsilon-Greedy
19430,True,Epsilon-Greedy
19431,True,Epsilon-Greedy
19432,True,Epsilon-Greedy
19433,True,Epsilon-Greedy
19434,True,Epsilon-Greedy
19435,True,Epsilon-Greedy
19436,True,Epsilon-Greedy
19437,True,Epsilon-Greedy
19438,True,Epsilon-Greedy
19439,True,Epsilon-Greedy
19440,True,Epsilon-Greedy
19441,True,Epsilon-Greedy
19442,True,Epsilon-Greedy
19443,True,Epsilon-Greedy
19444,True,Epsilon-Greedy
19445,True,Epsilon-Greedy
19446,False,Epsilon-Greedy
19447,True,Epsilon-Greedy
19448,True,Epsilon-Greedy
19449,True,Epsilon-Greedy
19450,True,Epsilon-Greedy
19451,False,Epsilon-Greedy
19452,True,Epsilon-Greedy
19453,True,Epsilon-Greedy
19454,True,Epsilon-Greedy
19455,True,Epsilon-Greedy
19456,True,Epsilon-Greedy
19457,True,Epsilon-Greedy
19458,True,Epsilon-Greedy
19459,True,Epsilon-Greedy
19460,True,Epsilon-Greedy
19461,False,Epsilon-Greedy
19462,True,Epsilon-Greedy
19463,True,Epsilon-Greedy
19464,True,Epsilon-Greedy
19465,True,Epsilon-Greedy
19466,True,Epsilon-Greedy
19467,True,Epsilon-Greedy
19468,True,Epsilon-Greedy
19469,True,Epsilon-Greedy
19470,True,Epsilon-Greedy
19471,False,Epsilon-Greedy
19472,True,Epsilon-Greedy
19473,True,Epsilon-Greedy
19474,True,Epsilon-Greedy
19475,True,Epsilon-Greedy
19476,True,Epsilon-Greedy
19477,False,Epsilon-Greedy
19478,False,Epsilon-Greedy
19479,True,Epsilon-Greedy
19480,True,Epsilon-Greedy
19481,True,Epsilon-Greedy
19482,True,Epsilon-Greedy
19483,False,Epsilon-Greedy
19484,True,Epsilon-Greedy
19485,True,Epsilon-Greedy
19486,True,Epsilon-Greedy
19487,True,Epsilon-Greedy
19488,True,Epsilon-Greedy
19489,True,Epsilon-Greedy
19490,True,Epsilon-Greedy
19491,True,Epsilon-Greedy
19492,True,Epsilon-Greedy
19493,True,Epsilon-Greedy
19494,True,Epsilon-Greedy
19495,False,Epsilon-Greedy
19496,True,Epsilon-Greedy
19497,True,Epsilon-Greedy
19498,True,Epsilon-Greedy
19499,True,Epsilon-Greedy
19500,False,Epsilon-Greedy
19501,False,Epsilon-Greedy
19502,False,Epsilon-Greedy
19503,False,Epsilon-Greedy
19504,True,Epsilon-Greedy
19505,False,Epsilon-Greedy
19506,True,Epsilon-Greedy
19507,True,Epsilon-Greedy
19508,True,Epsilon-Greedy
19509,True,Epsilon-Greedy
19510,True,Epsilon-Greedy
19511,False,Epsilon-Greedy
19512,False,Epsilon-Greedy
19513,False,Epsilon-Greedy
19514,True,Epsilon-Greedy
19515,True,Epsilon-Greedy
19516,True,Epsilon-Greedy
19517,True,Epsilon-Greedy
19518,True,Epsilon-Greedy
19519,True,Epsilon-Greedy
19520,True,Epsilon-Greedy
19521,True,Epsilon-Greedy
19522,True,Epsilon-Greedy
19523,False,Epsilon-Greedy
19524,True,Epsilon-Greedy
19525,True,Epsilon-Greedy
19526,True,Epsilon-Greedy
19527,True,Epsilon-Greedy
19528,True,Epsilon-Greedy
19529,True,Epsilon-Greedy
19530,True,Epsilon-Greedy
19531,True,Epsilon-Greedy
19532,True,Epsilon-Greedy
19533,True,Epsilon-Greedy
19534,True,Epsilon-Greedy
19535,True,Epsilon-Greedy
19536,True,Epsilon-Greedy
19537,True,Epsilon-Greedy
19538,True,Epsilon-Greedy
19539,True,Epsilon-Greedy
19540,True,Epsilon-Greedy
19541,True,Epsilon-Greedy
19542,True,Epsilon-Greedy
19543,True,Epsilon-Greedy
19544,True,Epsilon-Greedy
19545,True,Epsilon-Greedy
19546,True,Epsilon-Greedy
19547,False,Epsilon-Greedy
19548,True,Epsilon-Greedy
19549,True,Epsilon-Greedy
19550,True,Epsilon-Greedy
19551,True,Epsilon-Greedy
19552,True,Epsilon-Greedy
19553,True,Epsilon-Greedy
19554,False,Epsilon-Greedy
19555,True,Epsilon-Greedy
19556,True,Epsilon-Greedy
19557,True,Epsilon-Greedy
19558,False,Epsilon-Greedy
19559,True,Epsilon-Greedy
19560,True,Epsilon-Greedy
19561,True,Epsilon-Greedy
19562,True,Epsilon-Greedy
19563,True,Epsilon-Greedy
19564,True,Epsilon-Greedy
19565,True,Epsilon-Greedy
19566,True,Epsilon-Greedy
19567,True,Epsilon-Greedy
19568,True,Epsilon-Greedy
19569,True,Epsilon-Greedy
19570,True,Epsilon-Greedy
19571,True,Epsilon-Greedy
19572,True,Epsilon-Greedy
19573,True,Epsilon-Greedy
19574,True,Epsilon-Greedy
19575,True,Epsilon-Greedy
19576,False,Epsilon-Greedy
19577,True,Epsilon-Greedy
19578,False,Epsilon-Greedy
19579,True,Epsilon-Greedy
19580,True,Epsilon-Greedy
19581,True,Epsilon-Greedy
19582,True,Epsilon-Greedy
19583,True,Epsilon-Greedy
19584,True,Epsilon-Greedy
19585,True,Epsilon-Greedy
19586,True,Epsilon-Greedy
19587,True,Epsilon-Greedy
19588,True,Epsilon-Greedy
19589,True,Epsilon-Greedy
19590,True,Epsilon-Greedy
19591,True,Epsilon-Greedy
19592,True,Epsilon-Greedy
19593,True,Epsilon-Greedy
19594,True,Epsilon-Greedy
19595,True,Epsilon-Greedy
19596,True,Epsilon-Greedy
19597,True,Epsilon-Greedy
19598,True,Epsilon-Greedy
19599,False,Epsilon-Greedy
19600,True,Epsilon-Greedy
19601,False,Epsilon-Greedy
19602,True,Epsilon-Greedy
19603,False,Epsilon-Greedy
19604,True,Epsilon-Greedy
19605,True,Epsilon-Greedy
19606,False,Epsilon-Greedy
19607,True,Epsilon-Greedy
19608,True,Epsilon-Greedy
19609,True,Epsilon-Greedy
19610,False,Epsilon-Greedy
19611,True,Epsilon-Greedy
19612,True,Epsilon-Greedy
19613,True,Epsilon-Greedy
19614,True,Epsilon-Greedy
19615,True,Epsilon-Greedy
19616,True,Epsilon-Greedy
19617,True,Epsilon-Greedy
19618,True,Epsilon-Greedy
19619,True,Epsilon-Greedy
19620,True,Epsilon-Greedy
19621,True,Epsilon-Greedy
19622,True,Epsilon-Greedy
19623,True,Epsilon-Greedy
19624,True,Epsilon-Greedy
19625,True,Epsilon-Greedy
19626,True,Epsilon-Greedy
19627,False,Epsilon-Greedy
19628,True,Epsilon-Greedy
19629,True,Epsilon-Greedy
19630,True,Epsilon-Greedy
19631,True,Epsilon-Greedy
19632,True,Epsilon-Greedy
19633,False,Epsilon-Greedy
19634,True,Epsilon-Greedy
19635,True,Epsilon-Greedy
19636,True,Epsilon-Greedy
19637,True,Epsilon-Greedy
19638,True,Epsilon-Greedy
19639,True,Epsilon-Greedy
19640,True,Epsilon-Greedy
19641,False,Epsilon-Greedy
19642,True,Epsilon-Greedy
19643,True,Epsilon-Greedy
19644,True,Epsilon-Greedy
19645,True,Epsilon-Greedy
19646,True,Epsilon-Greedy
19647,False,Epsilon-Greedy
19648,True,Epsilon-Greedy
19649,True,Epsilon-Greedy
19650,False,Epsilon-Greedy
19651,True,Epsilon-Greedy
19652,True,Epsilon-Greedy
19653,True,Epsilon-Greedy
19654,True,Epsilon-Greedy
19655,True,Epsilon-Greedy
19656,True,Epsilon-Greedy
19657,True,Epsilon-Greedy
19658,False,Epsilon-Greedy
19659,True,Epsilon-Greedy
19660,True,Epsilon-Greedy
19661,True,Epsilon-Greedy
19662,True,Epsilon-Greedy
19663,False,Epsilon-Greedy
19664,True,Epsilon-Greedy
19665,True,Epsilon-Greedy
19666,True,Epsilon-Greedy
19667,True,Epsilon-Greedy
19668,False,Epsilon-Greedy
19669,True,Epsilon-Greedy
19670,True,Epsilon-Greedy
19671,True,Epsilon-Greedy
19672,True,Epsilon-Greedy
19673,True,Epsilon-Greedy
19674,False,Epsilon-Greedy
19675,True,Epsilon-Greedy
19676,True,Epsilon-Greedy
19677,True,Epsilon-Greedy
19678,True,Epsilon-Greedy
19679,True,Epsilon-Greedy
19680,True,Epsilon-Greedy
19681,True,Epsilon-Greedy
19682,True,Epsilon-Greedy
19683,True,Epsilon-Greedy
19684,True,Epsilon-Greedy
19685,True,Epsilon-Greedy
19686,True,Epsilon-Greedy
19687,True,Epsilon-Greedy
19688,True,Epsilon-Greedy
19689,True,Epsilon-Greedy
19690,True,Epsilon-Greedy
19691,True,Epsilon-Greedy
19692,True,Epsilon-Greedy
19693,True,Epsilon-Greedy
19694,True,Epsilon-Greedy
19695,False,Epsilon-Greedy
19696,True,Epsilon-Greedy
19697,True,Epsilon-Greedy
19698,True,Epsilon-Greedy
19699,True,Epsilon-Greedy
19700,True,Epsilon-Greedy
19701,True,Epsilon-Greedy
19702,True,Epsilon-Greedy
19703,False,Epsilon-Greedy
19704,True,Epsilon-Greedy
19705,True,Epsilon-Greedy
19706,True,Epsilon-Greedy
19707,True,Epsilon-Greedy
19708,True,Epsilon-Greedy
19709,False,Epsilon-Greedy
19710,False,Epsilon-Greedy
19711,True,Epsilon-Greedy
19712,True,Epsilon-Greedy
19713,True,Epsilon-Greedy
19714,True,Epsilon-Greedy
19715,False,Epsilon-Greedy
19716,True,Epsilon-Greedy
19717,True,Epsilon-Greedy
19718,True,Epsilon-Greedy
19719,True,Epsilon-Greedy
19720,True,Epsilon-Greedy
19721,False,Epsilon-Greedy
19722,True,Epsilon-Greedy
19723,True,Epsilon-Greedy
19724,True,Epsilon-Greedy
19725,True,Epsilon-Greedy
19726,True,Epsilon-Greedy
19727,True,Epsilon-Greedy
19728,True,Epsilon-Greedy
19729,False,Epsilon-Greedy
19730,True,Epsilon-Greedy
19731,True,Epsilon-Greedy
19732,True,Epsilon-Greedy
19733,True,Epsilon-Greedy
19734,True,Epsilon-Greedy
19735,False,Epsilon-Greedy
19736,True,Epsilon-Greedy
19737,True,Epsilon-Greedy
19738,True,Epsilon-Greedy
19739,True,Epsilon-Greedy
19740,True,Epsilon-Greedy
19741,False,Epsilon-Greedy
19742,True,Epsilon-Greedy
19743,True,Epsilon-Greedy
19744,False,Epsilon-Greedy
19745,False,Epsilon-Greedy
19746,True,Epsilon-Greedy
19747,True,Epsilon-Greedy
19748,True,Epsilon-Greedy
19749,True,Epsilon-Greedy
19750,True,Epsilon-Greedy
19751,True,Epsilon-Greedy
19752,True,Epsilon-Greedy
19753,True,Epsilon-Greedy
19754,True,Epsilon-Greedy
19755,True,Epsilon-Greedy
19756,True,Epsilon-Greedy
19757,False,Epsilon-Greedy
19758,True,Epsilon-Greedy
19759,True,Epsilon-Greedy
19760,True,Epsilon-Greedy
19761,True,Epsilon-Greedy
19762,True,Epsilon-Greedy
19763,True,Epsilon-Greedy
19764,True,Epsilon-Greedy
19765,True,Epsilon-Greedy
19766,True,Epsilon-Greedy
19767,True,Epsilon-Greedy
19768,False,Epsilon-Greedy
19769,True,Epsilon-Greedy
19770,True,Epsilon-Greedy
19771,False,Epsilon-Greedy
19772,True,Epsilon-Greedy
19773,True,Epsilon-Greedy
19774,True,Epsilon-Greedy
19775,True,Epsilon-Greedy
19776,True,Epsilon-Greedy
19777,True,Epsilon-Greedy
19778,True,Epsilon-Greedy
19779,True,Epsilon-Greedy
19780,True,Epsilon-Greedy
19781,True,Epsilon-Greedy
19782,True,Epsilon-Greedy
19783,True,Epsilon-Greedy
19784,True,Epsilon-Greedy
19785,True,Epsilon-Greedy
19786,True,Epsilon-Greedy
19787,True,Epsilon-Greedy
19788,True,Epsilon-Greedy
19789,True,Epsilon-Greedy
19790,True,Epsilon-Greedy
19791,True,Epsilon-Greedy
19792,True,Epsilon-Greedy
19793,False,Epsilon-Greedy
19794,True,Epsilon-Greedy
19795,True,Epsilon-Greedy
19796,True,Epsilon-Greedy
19797,True,Epsilon-Greedy
19798,True,Epsilon-Greedy
19799,True,Epsilon-Greedy
19800,True,Epsilon-Greedy
19801,True,Epsilon-Greedy
19802,True,Epsilon-Greedy
19803,True,Epsilon-Greedy
19804,True,Epsilon-Greedy
19805,True,Epsilon-Greedy
19806,True,Epsilon-Greedy
19807,True,Epsilon-Greedy
19808,True,Epsilon-Greedy
19809,True,Epsilon-Greedy
19810,False,Epsilon-Greedy
19811,True,Epsilon-Greedy
19812,False,Epsilon-Greedy
19813,True,Epsilon-Greedy
19814,True,Epsilon-Greedy
19815,True,Epsilon-Greedy
19816,True,Epsilon-Greedy
19817,False,Epsilon-Greedy
19818,True,Epsilon-Greedy
19819,True,Epsilon-Greedy
19820,True,Epsilon-Greedy
19821,True,Epsilon-Greedy
19822,True,Epsilon-Greedy
19823,True,Epsilon-Greedy
19824,True,Epsilon-Greedy
19825,True,Epsilon-Greedy
19826,True,Epsilon-Greedy
19827,True,Epsilon-Greedy
19828,True,Epsilon-Greedy
19829,True,Epsilon-Greedy
19830,True,Epsilon-Greedy
19831,False,Epsilon-Greedy
19832,True,Epsilon-Greedy
19833,True,Epsilon-Greedy
19834,True,Epsilon-Greedy
19835,True,Epsilon-Greedy
19836,True,Epsilon-Greedy
19837,True,Epsilon-Greedy
19838,True,Epsilon-Greedy
19839,True,Epsilon-Greedy
19840,True,Epsilon-Greedy
19841,True,Epsilon-Greedy
19842,False,Epsilon-Greedy
19843,True,Epsilon-Greedy
19844,False,Epsilon-Greedy
19845,True,Epsilon-Greedy
19846,True,Epsilon-Greedy
19847,True,Epsilon-Greedy
19848,True,Epsilon-Greedy
19849,True,Epsilon-Greedy
19850,True,Epsilon-Greedy
19851,True,Epsilon-Greedy
19852,True,Epsilon-Greedy
19853,True,Epsilon-Greedy
19854,True,Epsilon-Greedy
19855,True,Epsilon-Greedy
19856,True,Epsilon-Greedy
19857,True,Epsilon-Greedy
19858,True,Epsilon-Greedy
19859,True,Epsilon-Greedy
19860,True,Epsilon-Greedy
19861,True,Epsilon-Greedy
19862,False,Epsilon-Greedy
19863,False,Epsilon-Greedy
19864,True,Epsilon-Greedy
19865,True,Epsilon-Greedy
19866,True,Epsilon-Greedy
19867,True,Epsilon-Greedy
19868,False,Epsilon-Greedy
19869,True,Epsilon-Greedy
19870,True,Epsilon-Greedy
19871,True,Epsilon-Greedy
19872,True,Epsilon-Greedy
19873,True,Epsilon-Greedy
19874,True,Epsilon-Greedy
19875,False,Epsilon-Greedy
19876,True,Epsilon-Greedy
19877,True,Epsilon-Greedy
19878,True,Epsilon-Greedy
19879,True,Epsilon-Greedy
19880,True,Epsilon-Greedy
19881,True,Epsilon-Greedy
19882,True,Epsilon-Greedy
19883,False,Epsilon-Greedy
19884,True,Epsilon-Greedy
19885,False,Epsilon-Greedy
19886,True,Epsilon-Greedy
19887,True,Epsilon-Greedy
19888,True,Epsilon-Greedy
19889,False,Epsilon-Greedy
19890,False,Epsilon-Greedy
19891,True,Epsilon-Greedy
19892,True,Epsilon-Greedy
19893,True,Epsilon-Greedy
19894,True,Epsilon-Greedy
19895,True,Epsilon-Greedy
19896,True,Epsilon-Greedy
19897,True,Epsilon-Greedy
19898,True,Epsilon-Greedy
19899,True,Epsilon-Greedy
19900,True,Epsilon-Greedy
19901,True,Epsilon-Greedy
19902,False,Epsilon-Greedy
19903,True,Epsilon-Greedy
19904,True,Epsilon-Greedy
19905,False,Epsilon-Greedy
19906,True,Epsilon-Greedy
19907,True,Epsilon-Greedy
19908,True,Epsilon-Greedy
19909,True,Epsilon-Greedy
19910,True,Epsilon-Greedy
19911,True,Epsilon-Greedy
19912,False,Epsilon-Greedy
19913,True,Epsilon-Greedy
19914,False,Epsilon-Greedy
19915,True,Epsilon-Greedy
19916,True,Epsilon-Greedy
19917,True,Epsilon-Greedy
19918,True,Epsilon-Greedy
19919,True,Epsilon-Greedy
19920,True,Epsilon-Greedy
19921,True,Epsilon-Greedy
19922,True,Epsilon-Greedy
19923,True,Epsilon-Greedy
19924,True,Epsilon-Greedy
19925,True,Epsilon-Greedy
19926,True,Epsilon-Greedy
19927,True,Epsilon-Greedy
19928,True,Epsilon-Greedy
19929,True,Epsilon-Greedy
19930,True,Epsilon-Greedy
19931,True,Epsilon-Greedy
19932,True,Epsilon-Greedy
19933,True,Epsilon-Greedy
19934,True,Epsilon-Greedy
19935,False,Epsilon-Greedy
19936,True,Epsilon-Greedy
19937,True,Epsilon-Greedy
19938,True,Epsilon-Greedy
19939,True,Epsilon-Greedy
19940,True,Epsilon-Greedy
19941,True,Epsilon-Greedy
19942,True,Epsilon-Greedy
19943,True,Epsilon-Greedy
19944,True,Epsilon-Greedy
19945,True,Epsilon-Greedy
19946,False,Epsilon-Greedy
19947,True,Epsilon-Greedy
19948,True,Epsilon-Greedy
19949,False,Epsilon-Greedy
